# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
1.2789;104.79;173.7;148.09;184.31;158.73;-37.606;-0.0023593;37.606;-180;61.619;57.121;52;19.999;9.8118;0.38314;2.86E-06;2.4695;-6.06E-04;12895;3257.8;5.6308;0.090756;1902.3;1382.3;3.7143;0.53946;29076666;2358.9;193.91;0.62454;0.62483;0.32675;0.20036;0.097437;0.11927;0.44302;1.95E-04;0;0;0;0;1.76E-04;0.018001;140;153.94;71.097;-179.99;NaN;13.669;989.23;339.58;0.020423;0.020715
1.2993;108.37;176.73;148.4;187.55;158.52;-38.876;-0.0025053;38.876;-180;62.773;55.734;52;19.999;9.8118;0.22047;2.58E-06;5.7292;-6.72E-04;12874;3237.2;5.6242;0.090741;1905.2;1381.5;3.7403;0.54913;29588442;2361.2;201.42;0.62654;0.62664;0.32639;0.20187;0.098282;0.068535;0.25545;-3.35E-05;0;0;0;0;9.16E-04;0.018321;140;153.94;71.183;-179.99;NaN;13.646;988.81;339.57;0.030634;0.021011
1.3299;113.85;181.29;149.05;192.4;158.17;-40.825;-0.0027344;40.825;-180;64.439;52.949;52;19.999;9.8118;0.06476;3.03E-06;-6.9985;-0.012301;12846;3209.4;5.6152;0.090721;1908.3;1380.5;3.7703;0.56358;30352382;2364.7;213.02;0.62957;0.62958;0.32585;0.20415;0.099573;0.020127;0.076702;-1.54E-04;0;0;0;0;-0.0012976;0.018797;140;153.94;71.39;-179.99;NaN;13.61;988.17;339.55;0.045951;0.021342
1.3759;122.34;188.15;149.55;199.66;157.65;-43.84;-0.0031007;43.84;-180;66.79;49.887;52;19.999;9.8118;0.33592;4.70E-07;-0.7418;-0.0017056;12805;3167.7;5.6018;0.09069;1906.2;1378.9;3.766;0.58522;31493955;2367.7;231.24;0.63421;0.63443;0.32501;0.20763;0.10157;0.10549;0.39768;4.10E-04;0;0;0;0;-1.35E-05;0.019502;140;153.94;71.592;-179.99;NaN;13.555;987.17;339.51;0.019272;0.021649
1.3951;126;191.04;149.44;202.69;157.54;-45.137;-0.0032625;45.137;-180;67.75;49.862;52;19.999;9.8118;0.33135;5.67E-07;3.3898;-0.003094;12769;3132.2;5.5902;0.090665;1907;1377.6;3.7813;0.59429;31971261;2369.5;239.09;0.6362;0.63641;0.32465;0.20912;0.10243;0.10426;0.39414;1.58E-04;0;0;0;0;2.74E-04;0.019796;140;153.94;71.566;-179.99;NaN;13.531;986.74;339.5;0.018826;0.02195
1.414;129.62;193.85;148.92;205.66;157.35;-46.421;-0.0034251;46.421;-180;68.697;50.803;52;19.999;9.8118;0.24077;9.18E-07;6.9815;-0.0021496;12749;3111.4;5.5835;0.09065;1909;1376.8;3.8014;0.60308;32433901;2371.5;246.83;0.63814;0.63825;0.3243;0.21057;0.10327;0.075774;0.28664;-1.63E-05;0;0;0;0;0.001128;0.020084;140;153.94;71.467;-179.99;NaN;13.507;986.32;339.48;0.025117;0.022246
1.4391;134.53;197.57;147.84;209.61;157.07;-48.163;-0.0036499;48.163;-180;70;53.048;52;19.999;9.8118;0.044898;1.04E-06;9.4483;0.0074131;12725;3087.5;5.5757;0.090632;1912.8;1375.9;3.8351;0.61478;33048290;2374.3;257.35;0.64076;0.64076;0.32382;0.21252;0.10441;0.014113;0.052532;2.63E-04;0;0;0;0;0.0019884;0.020469;140;153.94;71.254;-179.99;NaN;13.476;985.74;339.47;0.037676;0.022546
1.4767;142.08;203.11;146.1;215.52;156.65;-50.839;-0.0040046;50.839;-180;72.068;56.493;52;19.999;9.8117;0.23029;1.65E-06;-6.5512;0.0022565;12690;3053.3;5.5645;0.090607;1911.9;1374.6;3.8379;0.63224;33964010;2377.1;273.67;0.64473;0.64484;0.32309;0.21549;0.10616;0.072977;0.28103;4.61E-04;0;0;0;0;-9.04E-04;0.02105;140;153.94;70.932;-179.99;NaN;13.426;984.86;339.44;0.023265;0.022842
1.5;146.85;206.5;145.51;219.16;156.42;-52.531;-0.0042344;52.531;-180;73.395;57.38;52;19.999;9.8117;0.289;1.11E-06;-1.7823;0.0034121;12657;3020.1;5.5536;0.090583;1912.2;1373.3;3.849;0.64299;34526675;2379;284.01;0.64722;0.64739;0.32262;0.21733;0.10726;0.091942;0.3543;3.59E-04;0;0;0;0;-6.47E-05;0.021411;140;153.94;70.832;-179.99;NaN;13.395;984.3;339.42;0.017818;0.023142
1.5178;150.55;209.09;145.42;221.94;156.16;-53.848;-0.004416;53.848;-180;74.415;56.909;52;19.999;9.8117;0.24498;1.09E-06;2.0444;0.0033044;12635;2997.7;5.5462;0.090567;1913.7;1372.5;3.8657;0.65125;34958416;2380.8;292.07;0.64915;0.64928;0.32227;0.21877;0.10812;0.078035;0.30194;3.06E-04;0;0;0;0;8.30E-05;0.021687;140;153.94;70.836;-179.99;NaN;13.371;983.86;339.4;0.020363;0.023438
1.5382;154.84;212.06;145.63;225.12;155.8;-55.375;-0.0046296;55.375;-180;75.56;55.382;52;19.999;9.8117;0.12757;1.15E-06;5.2076;0.0022434;12614;2977;5.5393;0.090552;1916.3;1371.7;3.8904;0.66067;3.55E+07;2383.1;301.42;0.65138;0.65142;0.32185;0.22042;0.10911;0.040642;0.15748;1.09E-04;0;0;0;0;5.23E-04;0.022001;140;153.94;70.912;-179.99;NaN;13.344;983.36;339.39;0.030544;0.023736
1.5687;161.38;216.51;146.04;229.87;155.23;-57.708;-0.0049626;57.708;-180;77.207;52.627;52;19.999;9.8117;0.059723;1.33E-06;-5.8381;-0.0038479;12586;2949.2;5.5302;0.090532;1918.8;1370.6;3.9161;0.67464;36178304;2386.6;315.65;0.65473;0.65474;0.32122;0.2229;0.11061;0.019073;0.075756;4.38E-04;0;0;0;0;-6.31E-04;0.022467;140;153.94;71.093;-179.99;NaN;13.301;982.59;339.36;0.045816;0.024036
1.6146;171.46;223.21;146.02;236.96;154.38;-61.299;-0.0054918;61.299;-179.99;79.555;50.119;52;19.999;9.8116;0.20311;-7.69E-06;0.028331;0.0014249;12545;2907.6;5.5163;0.090502;1919.3;1369;3.931;0.69555;37266041;2389.6;337.77;0.65984;0.65992;0.32026;0.22667;0.11291;0.065443;0.25679;-1.08E-04;0;0;0;0;1.40E-08;0.023159;140;153.94;71.242;-179.99;NaN;13.236;981.41;339.32;0.020929;0.024335
1.6355;176.16;226.26;145.68;240.19;154.07;-62.975;-0.0057459;62.975;-179.99;80.603;50.171;52;19.999;9.8116;0.19415;-7.72E-06;4.1646;0.0063716;12508;2871.3;5.5042;0.090475;1920.6;1367.5;3.9506;0.70526;3.78E+07;2391.6;348.33;0.66225;0.66233;0.3198;0.22845;0.114;0.062724;0.24742;8.49E-05;0;0;0;0;2.94E-04;0.023473;140;153.94;71.198;-179.99;NaN;13.205;980.86;339.3;0.021094;0.024633
1.6566;180.97;229.33;144.78;243.44;153.68;-64.687;-0.006009;64.687;-179.99;81.673;51.542;52;19.999;9.8116;0.10063;-7.77E-06;7.4026;0.018951;12485;2848.4;5.4965;0.090459;1923.1;1366.6;3.975;0.71499;38274297;2394;359.09;0.66469;0.66471;0.31933;0.23025;0.11511;0.032546;0.12825;3.95E-04;0;0;0;0;9.03E-04;0.023789;140;153.94;71.073;-179.99;NaN;13.174;980.3;339.28;0.031641;0.024939
1.6882;188.29;233.88;142.77;248.29;152.88;-67.297;-0.0064157;67.297;-179.99;83.356;54.672;52;19.999;9.8116;0.10278;-6.04E-06;-7.1865;0.015799;12457;2819.7;5.4869;0.090438;1925;1365.5;3.9962;0.72943;39021820;2392.2;375.49;0.66837;0.66839;0.31863;0.23295;0.11678;0.033394;0.1343;2.46E-04;0;0;0;0;-8.18E-04;0.024266;140;153.94;70.826;-179.99;NaN;13.126;979.44;339.25;0.036264;0.025238
1.7245;196.87;239.02;137.23;253.81;147.74;-70.357;-0.0069036;70.357;-179.99;85.375;54.728;52;19.999;9.8116;0.19231;-6.78E-06;-0.58265;0.006504;12420;2782.7;5.4744;0.090411;1925.9;1364;4.0135;0.74582;39867337;2359.5;394.66;0.67261;0.67268;0.31782;0.23606;0.11872;0.062924;0.25293;5.84E-05;0;0;0;0;-5.15E-06;0.024814;140;153.94;70.677;-179.99;NaN;13.07;978.43;339.22;0.018396;0.025537
1.7429;201.29;241.57;135.67;256.55;145.78;-71.937;-0.0071619;71.937;-179.99;86.383;53.34;52;19.999;9.8115;0.14154;-6.80E-06;3.0402;0.0028121;12390;2753.1;5.4643;0.090389;1927.7;1362.8;4.0348;0.75392;40284162;2298.3;404.31;0.67473;0.67477;0.31741;0.23762;0.1197;0.046389;0.18659;2.42E-04;0;0;0;0;1.37E-04;0.025085;140;153.94;70.702;-179.99;NaN;13.042;977.91;339.2;0.024372;0.025839
1.7672;207.22;244.84;118.6;260.05;126.92;-74.057;-0.0075155;74.057;-179.99;87.644;45.186;52;19.999;9.8115;0.027643;-6.73E-06;5.4697;-0.0023647;12367;2730.2;5.4566;0.090373;1930.7;1361.9;4.0628;0.76419;40811110;2092.1;416.76;0.67745;0.67745;0.31689;0.23961;0.12095;0.0090712;0.03651;-1.35E-04;0;0;0;0;4.32E-04;0.025431;140;153.94;70.811;-179.99;NaN;13.003;977.22;339.18;0.036557;0.026137
1.8038;216.25;249.16;115.2;264.66;122.25;-77.291;-0.0080662;77.291;-179.99;89.229;40.919;52;19.999;9.8115;0.12143;-9.03E-06;-2.9421;-0.0043235;12337;2700.3;5.4464;0.090351;1931.3;1360.7;4.0758;0.77766;41496388;2060.2;433.42;0.68105;0.68108;0.31619;0.24225;0.12262;0.040111;0.16401;-1.31E-04;0;0;0;0;-1.21E-04;0.025883;140;153.94;70.982;-179.99;NaN;12.944;976.16;339.14;0.026021;0.026433
1.8298;222.77;252.16;113.47;267.84;120.19;-79.626;-0.0084711;79.626;-179.99;90.281;39.603;52;19.999;9.8115;0.15494;-7.52E-06;2.0357;-0.003446;12308;2671.1;5.4364;0.09033;1932.2;1359.5;4.0907;0.78719;4.20E+07;2041.3;445.46;0.68363;0.68368;0.31568;0.24414;0.12381;0.051389;0.2104;-2.32E-05;0;0;0;0;5.64E-05;0.026193;140;153.94;70.996;-179.99;NaN;12.902;975.39;339.12;0.019776;0.02674
1.8496;227.78;254.41;111.54;270.22;118.56;-81.419;-0.0087857;81.419;-179.99;91.073;40.194;52;19.999;9.8115;0.094968;-8.79E-06;5.4249;-0.0063109;12287;2650;5.4291;0.090315;1934.1;1358.7;4.1102;0.79431;4.23E+07;2020.9;454.55;0.68558;0.6856;0.31531;0.24556;0.12472;0.031543;0.1297;-3.53E-04;0;0;0;0;3.94E-04;0.026425;140;153.94;70.92;-179.99;NaN;12.869;974.81;339.1;0.029664;0.027041
1.8793;235.37;257.68;107.63;273.71;115.4;-84.139;-0.0092707;84.139;-179.99;92.296;41.651;52;19.999;9.8114;0.029063;-8.99E-06;-6.7456;-0.02432;12264;2627.2;5.4213;0.090298;1936.6;1357.7;4.1346;0.80495;42877676;1990.2;468.36;0.68851;0.68851;0.31473;0.2477;0.12608;0.009679;0.040521;-2.75E-04;0;0;0;0;-5.93E-04;0.02677;140;153.94;70.728;-179.99;NaN;12.82;973.92;339.07;0.044495;0.02734
1.9238;246.94;262.41;102.2;278.8;110.71;-88.288;-0.010036;88.288;-179.99;94.197;42.558;52;19.999;9.8114;0.14478;1.77E-06;-0.83683;-0.0062546;12230;2593;5.4095;0.090273;1937.3;1356.3;4.1496;0.82016;43641572;1964;488.57;0.69276;0.6928;0.3139;0.25079;0.12807;0.048608;0.20175;-3.34E-04;0;0;0;0;-8.79E-06;0.027276;140;153.94;70.546;-179.99;NaN;12.745;972.56;339.02;0.01896;0.02766
1.9427;251.94;264.36;101.63;280.91;109.86;-90.082;-0.010376;90.082;-179.99;95.005;41.723;52;19.999;9.8114;0.114;2.58E-06;2.9339;-0.0075346;12201;2563.7;5.3993;0.090252;1938.6;1355.1;4.168;0.82635;43950911;1946.4;496.91;0.6945;0.69453;0.31356;0.25206;0.12888;0.038348;0.15969;4.41E-04;0;0;0;0;1.06E-04;0.027487;140;153.94;70.567;-179.99;NaN;12.712;971.97;339;0.023566;0.027968
1.9663;258.2;266.76;100.29;283.49;107.36;-92.332;-0.010809;92.332;-179.99;95.957;38.311;52;19.999;9.8114;0.015738;2.88E-06;-4.8798;-0.085888;12181;2544.1;5.3925;0.090238;1941.2;1354.3;4.1919;0.83405;44334957;1923.7;507.4;0.69669;0.69669;0.31313;0.25365;0.12991;0.0053004;0.022192;-4.65E-04;0;0;0;0;-2.89E-04;0.027742;140;153.94;70.668;-179.99;NaN;12.672;971.24;338.98;0.03535;0.028267
2.0016;267.69;270.3;98.564;287.26;104.5;-95.747;-0.011469;95.747;-179.99;97.242;34.719;52;19.999;9.8113;0.14175;2.47E-06;0.54649;-0.006691;12155;2517.5;5.3833;0.090218;1941.2;1353.2;4.2002;0.84541;4.49E+07;1909.8;523.18;0.69995;0.69999;0.31249;0.25602;0.13144;0.04808;0.20242;-3.64E-04;0;0;0;0;3.53E-06;0.028112;140;153.94;70.758;-179.99;NaN;12.61;970.13;338.94;0.017743;0.02857
2.0194;272.5;272.05;97.622;289.12;103.74;-97.478;-0.011806;97.478;-179.99;97.863;35.086;52;19.999;9.8113;0.1126;2.50E-06;4.3158;-0.007004;12131;2494.4;5.3752;0.090202;1942.5;1352.2;4.2162;0.85101;45177091;1900.6;531.04;0.70157;0.70159;0.31217;0.2572;0.1322;0.038263;0.16159;-8.15E-05;0;0;0;0;2.17E-04;0.028293;140;153.94;70.714;-179.99;NaN;12.579;969.56;338.92;0.021916;0.028869
2.0413;278.49;274.17;95.365;291.38;102.23;-99.631;-0.012228;99.631;-179.99;98.652;36.822;52;19.999;9.8113;0.011551;2.61E-06;6.6312;-0.089828;12115;2477.6;5.3693;0.090189;1945;1351.5;4.2389;0.85784;45515103;1888;540.72;0.70355;0.70355;0.31177;0.25864;0.13314;0.0039288;0.016379;3.21E-05;0;0;0;0;5.05E-04;0.028516;140;153.94;70.587;-179.99;NaN;12.54;968.86;338.9;0.032874;0.02917
2.0742;287.55;277.27;91.966;294.72;99.933;-102.89;-0.012881;102.89;-179.99;99.915;39.102;52;19.998;9.8113;0.12143;-7.31E-07;-2.9552;-0.0028126;12091;2454.3;5.3611;0.090173;1945.1;1350.5;4.2467;0.86784;46006978;1875.9;555.11;0.70648;0.70652;0.31119;0.26077;0.13453;0.04157;0.17626;1.83E-04;0;0;0;0;-9.80E-05;0.028849;140;153.94;70.414;-179.99;NaN;12.481;967.8;338.86;0.019305;0.029637
2.0935;292.92;279.05;91.087;296.65;98.956;-104.83;-0.013278;104.83;-179.99;100.67;38.67;52;19.998;9.8113;0.11302;-4.22E-07;1.1606;-0.004223;12069;2432.2;5.3533;0.090157;1946.1;1349.6;4.2608;0.87359;46288778;1866.8;563.47;0.70818;0.70821;0.31086;0.262;0.13533;0.038785;0.16574;-6.06E-05;0;0;0;0;1.49E-05;0.029042;140;153.94;70.397;-179.99;NaN;12.446;967.17;338.84;0.020244;0.029936
2.1137;298.59;280.89;90.331;298.65;97.523;-106.88;-0.013706;106.88;-179.99;101.44;36.756;52;19.998;9.8112;0.048454;0;4.0878;-0.01071;12052;2415.4;5.3474;0.090144;1948;1348.9;4.279;0.87946;46575654;1855.1;572.06;0.70993;0.70993;0.31051;0.26326;0.13615;0.016652;0.070824;-3.70E-04;0;0;0;0;1.83E-04;0.029242;140;153.94;70.454;-179.99;NaN;12.409;966.5;338.82;0.030366;0.030233
2.1441;307.16;283.63;89.19;301.59;95.202;-109.97;-0.014361;109.97;-179.99;102.51;33.296;52;19.998;9.8112;0.065209;-1.70E-06;-3.3415;-0.0076058;12031;2394;5.3398;0.090129;1949.2;1348;4.294;0.88807;46994352;1840.4;584.82;0.7125;0.71251;0.31;0.26513;0.13738;0.022506;0.096676;4.78E-04;0;0;0;0;-1.20E-04;0.029533;140;153.94;70.581;-179.99;NaN;12.353;965.5;338.79;0.033557;0.030534
2.1776;316.73;286.62;87.112;304.77;92.913;-113.43;-0.015102;113.43;-179.99;103.6;32.317;52;19.998;9.8112;0.07133;-3.61E-06;1.6758;-0.0085072;12004;2366.8;5.3302;0.090109;1950.6;1346.8;4.3128;0.89741;47446777;1825.8;598.85;0.71532;0.71533;0.30944;0.26717;0.13871;0.02473;0.10699;-1.66E-04;0;0;0;0;2.95E-05;0.029845;140;153.94;70.605;-179.99;NaN;12.291;964.37;338.75;0.029676;0.030832
2.2073;325.27;289.18;84.482;307.52;91.031;-116.52;-0.015774;116.52;-179.99;104.59;33.903;52;19.998;9.8112;0.020107;-3.86E-06;-3.1725;-0.0030211;11977;2340;5.3206;0.09009;1952.7;1345.7;4.3356;0.90549;47836325;1808.7;612.18;0.719;0.719;0.30838;0.27074;0.13988;0.0069916;0.030108;1.52E-04;0;0;0;0;-1.04E-04;0.030117;140;153.94;70.521;-179.99;NaN;12.236;963.37;338.71;0.044513;0.031133
2.2518;338.23;292.89;81.025;311.53;87.601;-121.21;-0.016815;121.21;-179.99;106.12;33.301;52;19.998;9.8111;0.040599;-2.32E-06;1.2944;0.010043;11946;2308.6;5.3094;0.090067;1954.4;1344.3;4.3575;0.91728;48401142;1787.1;632.69;0.72525;0.72525;0.30643;0.27721;0.14161;0.014204;0.061849;-4.26E-04;0;0;0;0;1.68E-05;0.030518;140;153.94;70.494;-179.99;NaN;12.152;961.85;338.66;0.04907;0.031432
2.3009;352.7;296.86;78.333;315.78;84.042;-126.46;-0.018018;126.46;-179.99;107.68;30.445;52;19.998;9.8111;0.025152;-3.55E-06;0.0025296;-5.92E-05;11906;2268.9;5.2951;0.090038;1956.7;1342.6;4.3864;0.92992;49001950;1765;655.13;0.732;0.732;0.30435;0.28417;0.14348;0.0088522;0.038636;2.66E-04;0;0;0;0;0;0.03094;140;153.94;70.55;-179.99;NaN;12.057;960.16;338.61;0.05;0.031734
2.3509;367.64;300.74;74.868;319.95;80.715;-131.88;-0.019296;131.88;-179.99;109.21;30.161;52;19.998;9.811;0.0045326;5.76E-06;-1.1606;0.085496;11865;2228.2;5.2805;0.090008;1959.1;1340.8;4.4159;0.94241;49591291;1744.1;677.79;0.73873;0.73873;0.3023;0.29108;0.14536;0.0016043;0.0075819;-1.34E-04;0;0;0;0;-1.28E-05;0.031353;140;153.94;70.488;-179.99;NaN;11.96;958.4;338.55;0.05;0.032034
2.4009;382.77;304.45;71.734;323.95;77.364;-137.38;-0.020616;137.38;-179.99;110.71;28.975;52;19.998;9.811;2.22E-04;9.38E-06;-0.46769;-0.17699;11826;2188.8;5.2662;0.08998;1961.1;1339.1;4.4427;0.95441;50151802;1723.4;700.17;0.74544;0.74544;0.30032;0.29794;0.14719;7.90E-05;-3.01E-06;-3.05E-04;0;0;0;0;-2.03E-06;0.031751;140;153.94;70.458;-179.99;NaN;11.862;956.63;338.49;0.05;0.032336
2.4509;398.08;308;68.518;327.78;73.979;-142.95;-0.021997;142.95;-179.99;112.14;27.894;52;19.998;9.8109;9.30E-04;7.85E-06;1.5266;0.022168;11787;2149.7;5.2519;0.089951;1962.9;1337.4;4.4683;0.96611;50694010;1702.6;722.74;0.75237;0.75237;0.29839;0.30499;0.14899;3.33E-04;0.0016764;-4.11E-04;0;0;0;0;2.11E-05;0.032132;140;153.94;70.396;-179.99;NaN;11.762;954.83;338.43;0.05;0.032635
2.5009;413.56;311.39;65.349;331.44;70.656;-148.59;-0.023424;148.59;-179.99;113.54;26.865;52;19.998;9.8109;8.46E-04;1.13E-05;-0.28667;-0.14097;11748;2110.6;5.2376;0.089923;1964.7;1335.6;4.493;0.97709;5.12E+07;1681.8;744.33;0.75891;0.75891;0.29659;0.31163;0.1507;3.04E-04;9.20E-04;4.98E-04;0;0;0;0;-7.29E-07;0.032498;140;153.94;70.364;-179.98;NaN;11.662;953.09;338.37;0.05;0.03294
2.5509;429.21;314.63;62.181;334.94;67.33;-154.3;-0.024913;154.3;-179.99;114.86;25.824;52;19.998;9.8108;0.0011678;9.23E-06;-1.2155;-0.48806;11709;2071.5;5.2232;0.089895;1966.3;1333.9;4.5171;0.98777;51688265;1661;765.7;0.76532;0.76532;0.29483;0.3181;0.15239;4.22E-04;0.0020166;2.17E-04;0;0;0;0;-1.28E-05;0.032846;140;153.94;70.309;-179.98;NaN;11.56;951.34;338.3;0.05;0.03324
2.6009;445.02;317.7;59.123;338.27;64.068;-160.08;-0.026465;160.08;-179.99;116.15;24.683;52;19.998;9.8108;0.001486;6.60E-06;0.44066;0.043395;11669;2032.4;5.2087;0.089866;1967.8;1332.1;4.5402;0.9978;5.21E+07;1640.2;786.03;0.77137;0.77137;0.29318;0.32421;0.15398;5.39E-04;0.0023122;-1.19E-04;0;0;0;0;1.65E-06;0.03318;140;153.94;70.281;-179.98;NaN;11.457;949.58;338.24;0.05;0.033543
2.6509;460.98;320.62;56.002;341.43;60.8;-165.91;-0.028056;165.91;-179.99;117.37;23.674;52;19.998;9.8107;8.77E-04;7.02E-06;-0.39674;-0.018378;11631;1993.6;5.1943;0.089838;1969.1;1330.4;4.5625;1.0073;52561963;1620.4;807.21;0.77876;0.77876;0.29161;0.33392;0.15322;3.19E-04;0.0011161;1.30E-04;0;0;0;0;-1.32E-06;0.033497;140;153.94;70.258;-179.98;NaN;11.354;947.8;338.18;0.05;0.033841
2.7009;477.08;323.39;53.124;344.44;57.653;-171.81;-0.029703;171.81;-179.99;118.55;22.401;52;19.997;9.8107;0.0052281;1.12E-05;-0.46471;0.017965;11593;1956.1;5.1803;0.089811;1970.3;1328.7;4.5829;1.0161;52944711;1601.1;826.84;0.78546;0.78546;0.29017;0.3434;0.1519;0.0019094;0.0086066;7.66E-06;0;0;0;0;-1.78E-06;0.033798;140;153.94;70.279;-179.98;NaN;11.249;946;338.12;0.05;0.034139
2.7509;493.32;326.02;49.914;347.28;54.502;-177.77;-0.031401;177.77;-179.99;119.65;21.887;52;19.997;9.8106;0.010441;-4.97E-06;-1.2075;-0.065546;11557;1919.7;5.1666;0.089785;1971.3;1327;4.6026;1.0248;53324663;1581.7;846.8;0.79224;0.79224;0.28872;0.35292;0.1506;0.0038247;0.017686;5.34E-05;0;0;0;0;-1.18E-05;0.034083;140;153.94;70.214;-179.98;NaN;11.143;944.18;338.05;0.05;0.034439
2.8009;509.68;328.49;47.177;349.97;51.374;-183.78;-0.03317;183.78;-179.99;120.73;20.34;52;19.997;9.8106;0.0053554;-1.00E-05;0.55278;0.022314;11520;1883.3;5.1529;0.089758;1972.4;1325.3;4.6225;1.033;53668260;1562.3;865.45;0.79857;0.79857;0.28739;0.36177;0.14941;0.0019663;0.0092024;1.53E-04;0;0;0;0;2.43E-06;0.034354;140;153.94;70.206;-179.98;NaN;11.037;942.35;337.99;0.05;0.034739
2.8509;526.16;330.81;44.57;352.51;48.436;-189.84;-0.034968;189.84;-179.99;121.76;18.964;52;19.997;9.8105;0.015246;-1.09E-05;-1.3682;0.012243;11484;1846.8;5.1391;0.089732;1973.2;1323.6;4.6399;1.0401;53961305;1543.1;881.96;0.80421;0.80421;0.28621;0.36961;0.14838;0.00561;0.026038;6.26E-05;0;0;0;0;-1.47E-05;0.03461;140;153.94;70.266;-179.98;NaN;10.93;940.51;337.92;0.05;0.035037
2.9009;542.76;333.01;41.476;354.89;45.776;-195.95;-0.036827;195.95;-179.99;122.7;19.371;52;19.997;9.8105;0.022646;1.53E-05;-0.77244;0.0058586;11448;1810.7;5.1253;0.089705;1973.9;1321.9;4.6575;1.0476;54266036;1526.7;899.39;0.81011;0.81011;0.28499;0.37779;0.14733;0.0083494;0.038808;-2.85E-04;0;0;0;0;-4.62E-06;0.03485;140;153.94;70.181;-179.98;NaN;10.822;938.66;337.86;0.05;0.035334
2.9509;559.46;335.07;39.46;357.15;43.355;-202.11;-0.038735;202.11;-179.99;123.61;17.959;52;19.997;9.8104;0.0037571;1.64E-05;-1.747;0.037529;11413;1775.5;5.1119;0.08968;1975;1320.2;4.6766;1.0546;54549077;1511.3;913;0.81304;0.81304;0.28383;0.38287;0.14635;0.0013869;0.0060601;-2.95E-04;0;0;0;0;-2.33E-05;0.035078;140;153.94;70.149;-179.98;NaN;10.714;936.79;337.79;0.05;0.035637
3.0009;576.26;337.03;37.666;359.29;41.145;-208.31;-0.040699;208.31;-179.99;124.51;16.558;52;19.997;9.8104;0.015526;1.85E-05;0.41755;-0.0089341;11378;1741.1;5.0986;0.089655;1975.5;1318.6;4.6921;1.0611;54801426;1495.8;924;0.81445;0.81445;0.28276;0.38624;0.14545;0.0057399;0.026898;-4.36E-04;0;0;0;0;1.32E-06;0.035296;140;153.94;70.149;-179.98;NaN;10.604;934.92;337.73;0.05;0.035943
3.0509;593.16;338.88;35.534;361.33;39.063;-214.56;-0.042727;214.56;-179.99;125.37;16.225;52;19.997;9.8103;0.0048184;2.47E-05;-0.41683;-0.0075864;11344;1706.7;5.0853;0.08963;1976.3;1317;4.7093;1.0672;55033418;1480.4;934.34;0.81581;0.81581;0.28175;0.38944;0.14462;0.0017829;0.0084194;-2.85E-04;0;0;0;0;-1.30E-06;0.035503;140;153.94;70.128;-179.98;NaN;10.494;933.03;337.66;0.05;0.036242
3.1009;610.15;340.64;33.253;363.26;37.025;-220.85;-0.044817;220.85;-179.99;126.18;16.283;52;19.997;9.8103;0.015913;5.38E-06;-0.58876;0.035711;11309;1672.2;5.0719;0.089605;1976.7;1315.3;4.7242;1.0732;55259391;1464.9;944.56;0.81716;0.81716;0.28076;0.39259;0.14381;0.0058946;0.027991;2.41E-04;0;0;0;0;-2.56E-06;0.035699;140;153.94;70.068;-179.98;NaN;10.384;931.13;337.59;0.05;0.036542
3.1509;627.22;342.3;31.359;365.09;34.775;-227.18;-0.046954;227.18;-179.99;126.95;15.03;52;19.997;9.8102;0.0017334;-1.18E-05;-1.161;0.60517;11275;1638;5.0586;0.08958;1977.4;1313.7;4.7411;1.0789;55463950;1448;954.05;0.81843;0.81843;0.27983;0.39555;0.14305;6.42E-04;0.0027754;-1.78E-04;0;0;0;0;-9.86E-06;0.035885;140;153.94;70.054;-179.98;NaN;10.273;929.22;337.52;0.05;0.036842
3.2009;644.38;343.86;29.347;366.8;32.507;-233.54;-0.049122;233.54;-179.99;127.7;13.981;52;19.997;9.8102;0.0068474;-1.71E-05;0.94367;0.036226;11242;1604.7;5.0456;0.089556;1977.8;1312;4.7555;1.0843;55654988;1430.3;963.08;0.81966;0.81966;0.27894;0.39838;0.14234;0.0025391;0.011703;-4.86E-04;0;0;0;0;6.45E-06;0.036061;140;153.94;70.02;-179.98;NaN;10.162;927.31;337.46;0.05;0.037142
