# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
42.447;1646.2;-126.28;-2.1026;128.24;3.8023;2993.6;5.2672;2993.6;0.10081;22.327;3.168;52;20.044;9.8071;0.40335;0.0048101;-0.94593;-0.0019598;9637.1;0;4.3355;0.088391;1896.3;1220.8;4.8251;0.38604;18067212;0;78.703;0.59696;0.59726;0.33152;0.1794;0.086042;0.12246;0.59128;3.6098e-4;0;0;0;0;-5.2367e-5;0.01181;140;153.94;-79.168;0.27707;NaN;3.6499;820.64;333.51;0.027748;0.33937
42.474;1642.7;-126.34;-2.0314;128.28;3.4771;2994.2;5.2704;2994.2;0.10085;22.243;2.822;52;20.044;9.8071;0.31766;0.0048097;2.7269;-0.0029541;9637.1;0;4.3355;0.088391;1897.5;1220.8;4.8338;0.38612;18076910;0;78.756;0.59697;0.59716;0.33152;0.1794;0.086047;0.096267;0.4648;-1.5242e-4;0;0;0;0;4.3496e-4;0.011811;140;153.94;-79.141;0.27586;NaN;3.6727;821;333.52;0.035268;0.33967
42.51;1638.2;-126.41;-1.8629;128.33;2.7146;2995;5.2745;2995;0.10091;22.158;1.9745;52;20.044;9.8071;0.10447;0.0048101;5.4124;-0.0034407;9637.1;0;4.3355;0.088391;1900.6;1220.8;4.8557;0.38623;18089449;0;78.823;0.59698;0.597;0.33152;0.17941;0.086053;0.031515;0.15149;-8.2584e-5;0;0;0;0;0.0017124;0.011814;140;153.94;-78.99;0.27088;NaN;3.7017;821.45;333.54;0.05;0.33998
42.56;1631.9;-126.49;-1.6253;128.41;1.8372;2996.1;5.2803;2996.1;0.10098;22.089;0.85656;52;20.044;9.8071;0.18067;0.0048098;-4.5407;0.0027869;9637.1;0;4.3355;0.088391;1899.5;1220.8;4.8479;0.38644;1.811e7;0;78.981;0.59701;0.59707;0.33151;0.17943;0.086067;0.054594;0.26609;2.1491e-4;0;0;0;0;-0.0012037;0.011819;140;153.94;-78.722;0.26249;NaN;3.7428;822.09;333.57;0.05;0.34028
42.61;1625.6;-126.57;-1.5221;128.48;1.5854;2997.2;5.2861;2997.2;0.10105;22.059;0.44343;52;20.044;9.8072;0.28623;0.0048098;-0.11596;0.0013857;9637.1;0;4.3355;0.088391;1898;1220.8;4.8371;0.38668;18131701;0;79.153;0.59703;0.59718;0.33151;0.17944;0.086081;0.086691;0.41925;-4.4399e-4;0;0;0;0;-7.8398e-7;0.011824;140;153.94;-78.599;0.25861;NaN;3.7839;822.73;333.59;0.038906;0.34058
42.648;1620.6;-126.63;-1.5414;128.54;1.6466;2998;5.2906;2998;0.10111;22.041;0.57908;52;20.044;9.8072;0.25075;0.0048083;3.8021;0.0028583;9637.1;0;4.3355;0.088391;1898.5;1220.8;4.8408;0.38678;18145061;0;79.242;0.59704;0.59716;0.3315;0.17945;0.086088;0.075888;0.36662;8.9688e-5;0;0;0;0;8.4227e-4;0.011829;140;153.94;-78.673;0.26007;NaN;3.8159;823.23;333.61;0.04444;0.34088
42.693;1615;-126.7;-1.7563;128.6;2.4724;2999;5.2957;2999;0.10117;21.991;1.7402;52;20.044;9.8072;0.040415;0.0048088;-5.5472;-0.0030768;9637.1;0;4.3355;0.088391;1901.5;1220.8;4.8625;0.38707;18167979;0;79.404;0.59707;0.59708;0.3315;0.17947;0.086106;0.012177;0.060843;-2.3351e-4;0;0;0;0;-0.00179;0.011833;140;153.94;-78.897;0.26545;NaN;3.8525;823.8;333.63;0.05;0.34118
42.743;1608.7;-126.8;-1.9018;128.67;3.2223;3000.1;5.3015;3000.1;0.10125;21.879;2.6013;52;20.044;9.8072;0.25616;0.0048096;-2.5385;-0.0035775;9637.1;0;4.3355;0.088391;1898.4;1220.8;4.8403;0.38732;1.819e7;0;79.588;0.5971;0.59722;0.33149;0.17949;0.086121;0.077541;0.37606;-8.525e-5;0;0;0;0;-3.7432e-4;0.011836;140;153.94;-79.113;0.27089;NaN;3.8937;824.44;333.66;0.04314;0.34152
42.786;1603.2;-126.88;-1.8662;128.73;3.1061;3001.1;5.3064;3001.1;0.10131;21.766;2.483;52;20.044;9.8072;0.22732;0.0048087;1.4775;-0.0014029;9637.1;0;4.3355;0.088391;1898.9;1220.8;4.8433;0.38748;18207147;0;79.706;0.59712;0.59721;0.33149;0.1795;0.086131;0.068769;0.33274;-2.4679e-5;0;0;0;0;1.2668e-4;0.011839;140;153.94;-79.134;0.27095;NaN;3.9293;824.99;333.68;0.048684;0.34238
42.835;1597;-126.97;-1.6682;128.8;2.2442;3002.1;5.312;3002.1;0.10138;21.667;1.5012;52;20.044;9.8073;0.016602;0.004808;-3.5497;0.038459;9637.1;0;4.3355;0.088391;1901.9;1220.8;4.865;0.38758;18222157;0;79.795;0.59713;0.59713;0.33148;0.17951;0.086137;0.0049999;0.025079;-3.0447e-4;0;0;0;0;-7.3077e-4;0.011843;140;153.94;-78.995;0.26666;NaN;3.9694;825.62;333.7;0.05;0.34308
42.885;1590.7;-127.04;-1.5405;128.87;1.8033;3003.2;5.3177;3003.2;0.10145;21.611;0.93734;52;20.044;9.8073;0.15887;0.0048082;-1.4907;0.0068311;9637.1;0;4.3355;0.088391;1899.9;1220.8;4.8504;0.38778;18242433;0;79.951;0.59715;0.5972;0.33148;0.17952;0.08615;0.047994;0.23296;3.337e-4;0;0;0;0;-1.2873e-4;0.011847;140;153.94;-78.86;0.26172;NaN;4.0107;826.26;333.73;0.05;0.34341
42.935;1584.3;-127.12;-1.5188;128.94;1.7679;3004.3;5.3235;3004.3;0.10153;21.566;0.90476;52;20.044;9.8073;0.16711;0.0048087;1.541;0.0052669;9637.1;0;4.3355;0.088391;1899.7;1220.8;4.8496;0.38797;18262143;0;80.096;0.59717;0.59722;0.33147;0.17954;0.086162;0.050494;0.24443;-3.2675e-4;0;0;0;0;1.3739e-4;0.011852;140;153.94;-78.861;0.26044;NaN;4.052;826.91;333.75;0.05;0.34371
42.985;1577.9;-127.2;-1.5623;129;1.9554;3005.4;5.3291;3005.4;0.1016;21.514;1.1759;52;20.044;9.8073;0.096895;0.0048093;3.9869;0.011907;9637.1;0;4.3355;0.088391;1900.8;1220.8;4.8568;0.38808;18278008;0;80.2;0.59718;0.5972;0.33147;0.17955;0.086169;0.029234;0.14085;-9.99e-5;0;0;0;0;9.1903e-4;0.011857;140;153.94;-79.005;0.2627;NaN;4.0933;827.55;333.78;0.05;0.34417
43.035;1571.6;-127.28;-1.7156;129.07;2.6829;3006.4;5.3348;3006.4;0.10167;21.436;2.0627;52;20.044;9.8073;0.12423;0.0048092;-3.9753;0.0053825;9637.1;0;4.3355;0.088391;1900.4;1220.8;4.8541;0.38831;18299442;0;80.362;0.59721;0.59724;0.33146;0.17956;0.086183;0.037505;0.18276;-3.5868e-4;0;0;0;0;-9.1248e-4;0.011861;140;153.94;-79.22;0.26761;NaN;4.1347;828.19;333.8;0.05;0.34451
43.085;1565.2;-127.37;-1.7629;129.14;2.9833;3007.5;5.3405;3007.5;0.10174;21.319;2.4068;52;20.044;9.8073;0.20977;0.0048073;-0.46612;0.0023695;9637.1;0;4.3355;0.088391;1899.1;1220.8;4.8453;0.38851;1.832e7;0;80.517;0.59723;0.59731;0.33146;0.17958;0.086195;0.063446;0.30721;-2.8268e-4;0;0;0;0;-1.253e-5;0.011864;140;153.94;-79.336;0.27127;NaN;4.1761;828.84;333.83;0.05;0.34482
43.135;1558.9;-127.45;-1.6552;129.21;2.5184;3008.6;5.3462;3008.6;0.10181;21.209;1.8981;52;20.044;9.8074;0.084956;0.0048058;2.4336;0.0067948;9637.1;0;4.3355;0.088391;1900.9;1220.8;4.8582;0.38866;18337236;0;80.634;0.59725;0.59726;0.33146;0.17959;0.086204;0.025627;0.12431;4.0806e-4;0;0;0;0;3.4126e-4;0.011867;140;153.94;-79.277;0.27002;NaN;4.2175;829.48;333.85;0.05;0.34512
43.185;1552.5;-127.53;-1.4974;129.27;1.8808;3009.6;5.3518;3009.6;0.10189;21.134;1.138;52;20.044;9.8074;0.103;0.0048057;-2.2171;0.010081;9637.1;0;4.3355;0.088391;1900.7;1220.8;4.8564;0.38879;18354376;0;80.755;0.59726;0.59728;0.33145;0.1796;0.086213;0.031081;0.15172;2.8401e-4;0;0;0;0;-2.8301e-4;0.011871;140;153.94;-79.147;0.26545;NaN;4.2589;830.13;333.88;0.05;0.34543
43.235;1546.1;-127.6;-1.4054;129.33;1.5828;3010.7;5.3574;3010.7;0.10196;21.09;0.72798;52;20.044;9.8074;0.20294;0.0048059;0.79256;0.0075898;9637.1;0;4.3355;0.088391;1899.3;1220.8;4.8461;0.38891;18370610;0;80.876;0.59728;0.59735;0.33145;0.17961;0.08622;0.061375;0.29786;-9.741e-5;0;0;0;0;3.6137e-5;0.011876;140;153.94;-79.105;0.2627;NaN;4.3004;830.77;333.9;0.05;0.34573
43.285;1539.7;-127.68;-1.5001;129.4;1.9829;3011.7;5.3631;3011.7;0.10203;21.043;1.2968;52;20.044;9.8074;0.063139;0.0048057;3.6361;0.019938;9637.1;0;4.3355;0.088391;1901.3;1220.8;4.8605;0.38912;18391418;0;81.021;0.5973;0.59731;0.33144;0.17962;0.086233;0.019038;0.091298;-7.9088e-5;0;0;0;0;7.5967e-4;0.01188;140;153.94;-79.227;0.26372;NaN;4.3419;831.42;333.93;0.05;0.34603
43.335;1533.3;-127.75;-1.5867;129.46;2.4191;3012.8;5.3687;3012.8;0.1021;20.962;1.8261;52;20.044;9.8074;0.06937;0.0048058;-3.2624;0.01161;9637.1;0;4.3355;0.088391;1901.2;1220.8;4.8599;0.38927;18409034;0;81.147;0.59731;0.59732;0.33144;0.17963;0.086242;0.02092;0.10241;4.2582e-4;0;0;0;0;-6.1099e-4;0.011884;140;153.94;-79.409;0.26737;NaN;4.3834;832.06;333.96;0.05;0.34633
43.385;1526.9;-127.83;-1.6057;129.53;2.5639;3013.8;5.3743;3013.8;0.10217;20.865;1.9988;52;20.044;9.8075;0.11406;0.0048059;-1.4791;0.0046531;9637.1;0;4.3355;0.088391;1900.5;1220.8;4.8553;0.38938;18425326;0;81.263;0.59733;0.59735;0.33144;0.17964;0.08625;0.03443;0.16776;-4.6854e-4;0;0;0;0;-1.255e-4;0.011887;140;153.94;-79.53;0.27085;NaN;4.4249;832.71;333.98;0.05;0.34664
43.435;1520.5;-127.91;-1.546;129.59;2.3238;3014.9;5.3799;3014.9;0.10224;20.77;1.7349;52;20.044;9.8075;0.051541;0.0048066;0.21662;0.0059163;9637.1;0;4.3355;0.088391;1901.5;1220.8;4.8618;0.38948;18440787;0;81.366;0.59734;0.59734;0.33143;0.17965;0.086256;0.015538;0.07547;-4.5413e-4;0;0;0;0;2.69e-6;0.01189;140;153.94;-79.556;0.27293;NaN;4.4665;833.36;334.01;0.05;0.34694
43.485;1514.1;-127.99;-1.5185;129.65;2.2604;3015.9;5.3854;3015.9;0.10231;20.688;1.6745;52;20.044;9.8075;0.035485;0.0048066;0.76545;0.012653;9637.1;0;4.3355;0.088391;1901.7;1220.8;4.8635;0.3897;18461719;0;81.522;0.59736;0.59736;0.33143;0.17966;0.086269;0.010694;0.051978;2.5684e-4;0;0;0;0;3.3546e-5;0.011894;140;153.94;-79.531;0.27319;NaN;4.508;834.01;334.03;0.05;0.34723
43.535;1507.7;-128.06;-1.4051;129.71;1.7973;3016.9;5.391;3016.9;0.10238;20.614;1.1206;52;20.044;9.8075;0.098219;0.0048068;-0.56318;0.014016;9637.1;0;4.3355;0.088391;1900.8;1220.8;4.857;0.38978;18476381;0;81.623;0.59737;0.59739;0.33143;0.17967;0.086274;0.029641;0.14407;1.3799e-4;0;0;0;0;-1.8149e-5;0.011898;140;153.94;-79.488;0.27028;NaN;4.5496;834.65;334.06;0.05;0.34755
43.585;1501.3;-128.13;-1.365;129.77;1.6699;3018;5.3966;3018;0.10245;20.566;0.9619;52;20.044;9.8075;0.13494;0.004806;1.9994;0.016328;9637.1;0;4.3355;0.088391;1900.3;1220.8;4.8533;0.38987;18491461;0;81.728;0.59738;0.59741;0.33142;0.17968;0.08628;0.040754;0.19714;-4.7409e-4;0;0;0;0;2.2862e-4;0.011902;140;153.94;-79.522;0.26744;NaN;4.5913;835.3;334.08;0.05;0.34788
43.635;1494.9;-128.2;-1.4982;129.83;2.3302;3019;5.4021;3019;0.10252;20.501;1.7847;52;20.044;9.8076;0.064209;0.0048068;-2.9753;0.020169;9637.1;0;4.3355;0.088391;1901.3;1220.8;4.8606;0.39013;18514642;0;81.902;0.59741;0.59742;0.33142;0.1797;0.086296;0.019364;0.094804;6.9071e-5;0;0;0;0;-5.0549e-4;0.011905;140;153.94;-79.661;0.26836;NaN;4.6329;835.95;334.11;0.05;0.34819
43.685;1488.5;-128.28;-1.5758;129.89;2.8076;3020;5.4076;3020;0.10259;20.394;2.3237;52;20.044;9.8076;0.19315;0.0048067;-0.20727;0.0062052;9637.1;0;4.3355;0.088391;1899.4;1220.8;4.8474;0.39039;18537691;0;82.086;0.59744;0.59751;0.33141;0.17972;0.086313;0.058412;0.28333;-6.6577e-7;0;0;0;0;-2.4495e-6;0.011908;140;153.94;-79.749;0.2711;NaN;4.6746;836.6;334.13;0.05;0.34849
43.735;1482.1;-128.36;-1.5018;129.95;2.4971;3021;5.4132;3021;0.10266;20.283;1.995;52;20.044;9.8076;0.11249;0.0048078;2.9195;0.0075195;9637.1;0;4.3355;0.088391;1900.6;1220.8;4.8557;0.39059;18557944;0;82.23;0.59746;0.59748;0.3314;0.17973;0.086325;0.033961;0.16482;2.6677e-5;0;0;0;0;4.854e-4;0.011911;140;153.94;-79.674;0.2707;NaN;4.7163;837.25;334.16;0.05;0.34878
43.785;1475.7;-128.43;-1.3052;130.01;1.6344;3022;5.4187;3022;0.10273;20.207;0.98367;52;20.044;9.8076;0.13189;0.0048078;-2.9021;0.0089331;9637.1;0;4.3355;0.088391;1900.3;1220.8;4.8538;0.39067;18572756;0;82.332;0.59747;0.5975;0.3314;0.17974;0.08633;0.039835;0.19356;-9.1691e-5;0;0;0;0;-4.7936e-4;0.011914;140;153.94;-79.511;0.2669;NaN;4.758;837.9;334.18;0.05;0.34909
43.835;1469.3;-128.49;-1.1707;130.06;1.2121;3023;5.4241;3023.1;0.1028;20.178;0.31405;52;20.044;9.8076;0.29048;0.00481;1.3546;0.0078979;9637.1;0;4.3355;0.088391;1898.1;1220.8;4.8375;0.39069;18584578;0;82.422;0.59747;0.59763;0.3314;0.17974;0.086332;0.088034;0.42549;-7.536e-6;0;0;0;0;1.0441e-4;0.011919;140;153.94;-79.462;0.26418;NaN;4.7998;838.55;334.21;0.036842;0.34939
43.872;1464.5;-128.53;-1.2448;130.1;1.4508;3023.8;5.4282;3023.8;0.10285;20.162;0.74513;52;20.044;9.8077;0.18567;0.0048101;4.9878;0.014757;9637.1;0;4.3355;0.088391;1899.6;1220.8;4.8483;0.39078;18596875;0;82.496;0.59748;0.59755;0.3314;0.17974;0.086337;0.056146;0.27038;2.8798e-4;0;0;0;0;0.0014148;0.011922;140;153.94;-79.583;0.26513;NaN;4.8306;839.03;334.23;0.05;0.34969
43.922;1458.1;-128.6;-1.4578;130.16;2.4754;3024.8;5.4337;3024.8;0.10292;20.093;2.0007;52;20.044;9.8077;0.1181;0.0048108;-5.5535;0.012537;9637.1;0;4.3355;0.088391;1900.5;1220.8;4.8552;0.39098;18617157;0;82.642;0.5975;0.59753;0.33139;0.17976;0.08635;0.035662;0.17531;-1.3959e-4;0;0;0;0;-0.0017519;0.011925;140;153.94;-79.869;0.27047;NaN;4.8723;839.68;334.25;0.05;0.34999
43.972;1451.7;-128.68;-1.551;130.22;3.0554;3025.8;5.4391;3025.8;0.10299;19.972;2.6325;52;20.044;9.8077;0.27044;0.0048126;-1.4002;0.0052336;9637.1;0;4.3355;0.088391;1898.4;1220.8;4.8396;0.39114;18635783;0;82.793;0.59752;0.59766;0.33139;0.17977;0.08636;0.08193;0.39632;-3.9476e-4;0;0;0;0;-1.1126e-4;0.011927;140;153.94;-80.053;0.27564;NaN;4.9142;840.33;334.28;0.039379;0.35029
44.011;1446.6;-128.74;-1.4936;130.26;2.7902;3026.6;5.4434;3026.6;0.10305;19.872;2.3568;52;20.044;9.8077;0.20516;0.0048139;2.25;0.0067506;9637.1;0;4.3355;0.088391;1899.3;1220.8;4.8464;0.39125;18649281;0;82.881;0.59753;0.59761;0.33139;0.17978;0.086367;0.062067;0.30085;-3.0067e-4;0;0;0;0;2.8711e-4;0.011929;140;153.94;-80.033;0.27635;NaN;4.9471;840.84;334.3;0.05;0.35059
44.061;1440.2;-128.81;-1.3206;130.32;1.9541;3027.6;5.4488;3027.6;0.10312;19.775;1.4403;52;20.044;9.8077;0.01525;0.0048137;-4.2273;0.10543;9637.1;0;4.3355;0.088391;1902;1220.8;4.8659;0.39138;18666542;0;82.994;0.59755;0.59755;0.33138;0.17979;0.086375;0.0045949;0.023151;2.8042e-4;0;0;0;0;-0.0010126;0.011932;140;153.94;-79.854;0.27215;NaN;4.9889;841.5;334.32;0.05;0.35089
44.111;1433.7;-128.87;-1.1366;130.37;1.2395;3028.6;5.4543;3028.6;0.10319;19.73;0.4944;52;20.044;9.8078;0.24118;0.0048132;-1.4885;0.0080899;9637.1;0;4.3355;0.088391;1898.8;1220.8;4.8427;0.39145;18680886;0;83.106;0.59756;0.59766;0.33138;0.17979;0.08638;0.073023;0.35354;1.6003e-4;0;0;0;0;-1.2548e-4;0.011936;140;153.94;-79.695;0.26699;NaN;5.0308;842.15;334.35;0.043978;0.35119
44.155;1428.1;-128.92;-1.1393;130.42;1.2723;3029.4;5.459;3029.4;0.10325;19.71;0.56648;52;20.044;9.8078;0.22368;0.0048151;2.6712;0.009393;9637.1;0;4.3355;0.088391;1899;1220.8;4.8445;0.39157;18695762;0;83.209;0.59757;0.59766;0.33138;0.1798;0.086387;0.067702;0.32783;-3.9262e-4;0;0;0;0;4.0382e-4;0.011939;140;153.94;-79.723;0.26569;NaN;5.0677;842.72;334.37;0.047367;0.35149
44.202;1421.9;-128.98;-1.3144;130.47;2.0869;3030.4;5.4642;3030.4;0.10331;19.658;1.6209;52;20.044;9.8078;0.027195;0.0048158;-4.4306;0.043552;9637.1;0;4.3355;0.088391;1901.9;1220.8;4.8648;0.39179;18716956;0;83.358;0.59759;0.59759;0.33137;0.17982;0.086401;0.0081967;0.040969;-4.7314e-4;0;0;0;0;-0.0011095;0.011942;140;153.94;-79.908;0.26775;NaN;5.1074;843.34;334.39;0.05;0.35184
44.252;1415.5;-129.04;-1.3552;130.52;2.3373;3031.3;5.4696;3031.3;0.10338;19.57;1.9043;52;20.044;9.8078;0.099312;0.0048166;-3.1799;0.010378;9637.1;0;4.3355;0.088391;1900.8;1220.8;4.8573;0.39182;18728962;0;83.436;0.5976;0.59761;0.33137;0.17982;0.086403;0.029979;0.14633;-4.4132e-4;0;0;0;0;-5.7135e-4;0.011945;140;153.94;-80.103;0.27188;NaN;5.1493;843.99;334.42;0.05;0.35216
44.302;1409;-129.11;-1.4476;130.57;2.9441;3032.3;5.4749;3032.3;0.10345;19.454;2.5636;52;20.044;9.8078;0.25272;0.0048136;0.52223;0.0057527;9637.1;0;4.3355;0.088391;1898.6;1220.8;4.8417;0.3921;18753127;0;83.637;0.59763;0.59774;0.33136;0.17984;0.08642;0.076542;0.37067;-8.5544e-5;0;0;0;0;1.5385e-5;0.011947;140;153.94;-80.18;0.2747;NaN;5.1912;844.65;334.44;0.041685;0.35246
44.344;1403.7;-129.17;-1.3208;130.61;2.2879;3033.1;5.4794;3033.1;0.10351;19.36;1.8682;52;20.044;9.8078;0.089105;0.0048146;3.3503;0.015557;9637.1;0;4.3355;0.088391;1901;1220.8;4.8585;0.39216;18765133;0;83.704;0.59763;0.59765;0.33136;0.17985;0.086424;0.026894;0.12968;-2.2487e-6;0;0;0;0;6.3293e-4;0.011949;140;153.94;-80.09;0.27376;NaN;5.2262;845.19;334.47;0.05;0.35276
44.394;1397.2;-129.23;-1.1799;130.66;1.6494;3034.1;5.4848;3034.1;0.10357;19.286;1.1525;52;20.044;9.8079;0.083183;0.0048149;-3.2756;0.020207;9637.1;0;4.3355;0.088391;1901.1;1220.8;4.8591;0.39232;18784308;0;83.844;0.59765;0.59766;0.33136;0.17986;0.086434;0.025104;0.12261;1.0738e-4;0;0;0;0;-6.0444e-4;0.011952;140;153.94;-79.912;0.2692;NaN;5.2682;845.86;334.49;0.05;0.35306
44.444;1390.7;-129.29;-1.0326;130.71;1.1046;3035.1;5.4901;3035.1;0.10364;19.25;0.39226;52;20.044;9.8079;0.26128;0.004814;0.19472;0.011954;9637.1;0;4.3355;0.088391;1898.5;1220.8;4.8408;0.39235;18797377;0;83.941;0.59766;0.59778;0.33136;0.17986;0.086436;0.079152;0.38306;-2.2365e-4;0;0;0;0;2.1353e-6;0.011955;140;153.94;-79.823;0.26458;NaN;5.3102;846.55;334.52;0.040192;0.35336
44.484;1385.5;-129.33;-1.0381;130.75;1.1303;3035.8;5.4944;3035.8;0.1037;19.235;0.4471;52;20.044;9.8079;0.2456;0.0048143;4.2738;0.016183;9637.1;0;4.3355;0.088391;1898.7;1220.8;4.8424;0.39237;18807260;0;83.999;0.59766;0.59777;0.33136;0.17986;0.086437;0.074379;0.35876;-4.5348e-4;0;0;0;0;0.0010284;0.011958;140;153.94;-79.914;0.26421;NaN;5.344;847.1;334.54;0.042884;0.35366
44.527;1380;-129.38;-1.2105;130.79;1.9045;3036.7;5.499;3036.7;0.10375;19.198;1.4703;52;20.044;9.8079;0.0021553;0.0048144;6.4014;1.8042;9637.1;0;4.3355;0.088391;1902.3;1220.8;4.8675;0.39248;18822650;0;84.092;0.59767;0.59767;0.33135;0.17987;0.086444;6.4931e-4;0.0010413;4.6945e-5;0;0;0;0;0.0023057;0.011961;140;153.94;-80.162;0.26822;NaN;5.3801;847.69;334.56;0.05;0.35396
44.577;1373.5;-129.44;-1.352;130.84;2.7451;3037.6;5.5043;3037.6;0.10382;19.093;2.3891;52;20.044;9.8079;0.21754;0.0048133;-3.8364;0.013498;9637.1;0;4.3355;0.088391;1899.2;1220.8;4.8454;0.39258;18839106;0;84.218;0.59768;0.59777;0.33135;0.17988;0.08645;0.065843;0.31956;-4.1765e-5;0;0;0;0;-8.2757e-4;0.011963;140;153.94;-80.439;0.27504;NaN;5.4221;848.38;334.58;0.048021;0.35426
44.625;1367.3;-129.51;-1.2948;130.89;2.458;3038.5;5.5094;3038.5;0.10389;18.981;2.0893;52;20.044;9.808;0.15173;0.0048145;-0.044057;0.0077293;9637.1;0;4.3355;0.088391;1900.1;1220.8;4.8521;0.39257;1.885e7;0;84.271;0.59768;0.59772;0.33135;0.17988;0.08645;0.045858;0.22292;-4.3187e-4;0;0;0;0;-1.0913e-7;0.011965;140;153.94;-80.527;0.27952;NaN;5.4625;849.04;334.61;0.05;0.35456
44.675;1360.8;-129.57;-1.1694;130.94;1.8087;3039.5;5.5146;3039.5;0.10395;18.898;1.3797;52;20.044;9.808;0.012548;0.0048143;-1.0405;0.023815;9637.1;0;4.3355;0.088391;1902.1;1220.8;4.8664;0.39257;18861684;0;84.338;0.59768;0.59768;0.33135;0.17988;0.08645;0.0037813;0.018933;1.2882e-4;0;0;0;0;-6.0864e-5;0.011968;140;153.94;-80.489;0.28055;NaN;5.5046;849.73;334.63;0.05;0.35493
44.725;1354.3;-129.62;-1.106;130.99;1.5395;3040.4;5.5199;3040.4;0.10402;18.84;1.0709;52;20.044;9.808;0.084622;0.004814;0.17918;-0.0010589;9637.1;0;4.3355;0.088391;1901.1;1220.8;4.859;0.39266;18877572;0;84.447;0.59769;0.5977;0.33135;0.17988;0.086456;0.02554;0.12422;-3.4287e-4;0;0;0;0;1.8037e-6;0.011971;140;153.94;-80.463;0.28081;NaN;5.5468;850.42;334.66;0.05;0.35585
44.775;1347.9;-129.68;-1.1029;131.03;1.5726;3041.4;5.5252;3041.4;0.10409;18.785;1.121;52;20.044;9.808;0.071841;0.0048149;1.6722;0.0040301;9637.1;0;4.3355;0.088391;1901.3;1220.8;4.8604;0.39276;18893912;0;84.559;0.5977;0.59771;0.33135;0.17989;0.086462;0.021677;0.10502;3.2351e-4;0;0;0;0;1.5699e-4;0.011974;140;153.94;-80.511;0.2802;NaN;5.5889;851.11;334.69;0.05;0.35624
44.825;1341.4;-129.74;-1.106;131.08;1.6237;3042.3;5.5304;3042.3;0.10415;18.725;1.1888;52;20.044;9.808;0.052781;0.0048147;2.6883;0.019654;9637.1;0;4.3355;0.088391;1901.5;1220.8;4.8623;0.3928;18907228;0;84.643;0.5977;0.59771;0.33135;0.17989;0.086464;0.015919;0.076645;-3.0005e-4;0;0;0;0;4.056e-4;0.011976;140;153.94;-80.621;0.27973;NaN;5.6311;851.8;334.71;0.05;0.35656
44.875;1334.9;-129.79;-1.0979;131.13;1.604;3043.2;5.5357;3043.2;0.10422;18.664;1.1694;52;20.044;9.8081;0.051958;0.0048146;3.569;0.041199;9637.1;0;4.3355;0.088391;1901.5;1220.8;4.8624;0.39276;18917117;0;84.695;0.5977;0.59771;0.33135;0.17989;0.086462;0.015671;0.075393;-1.5055e-4;0;0;0;0;7.1492e-4;0.011979;140;153.94;-80.778;0.2814;NaN;5.6732;852.49;334.74;0.05;0.35687
44.925;1328.4;-129.85;-1.1543;131.17;1.9503;3044.2;5.5409;3044.2;0.10429;18.602;1.5721;52;20.044;9.8081;0.046652;0.004815;-4.1675;0.038216;9637.1;0;4.3355;0.088391;1901.6;1220.8;4.863;0.39278;1.893e7;0;84.774;0.5977;0.59771;0.33135;0.17989;0.086463;0.014069;0.069233;3.088e-4;0;0;0;0;-9.7455e-4;0.011982;140;153.94;-80.979;0.28753;NaN;5.7154;853.18;334.76;0.05;0.35717
44.975;1321.9;-129.91;-1.248;131.22;2.5976;3045.1;5.5461;3045.1;0.10435;18.507;2.2782;52;20.044;9.8081;0.21153;0.0048139;-1.7415;0.0062382;9637.1;0;4.3355;0.088391;1899.2;1220.8;4.846;0.39294;18949150;0;84.925;0.59772;0.5978;0.33134;0.1799;0.086473;0.064018;0.31014;2.6442e-4;0;0;0;0;-1.7e-4;0.011984;140;153.94;-81.139;0.29483;NaN;5.7576;853.87;334.79;0.04907;0.35748
45.024;1315.5;-129.97;-1.2545;131.26;2.7356;3046;5.5512;3046;0.10442;18.389;2.4311;52;20.044;9.8081;0.24414;0.0048127;2.7693;0.0033815;9637.1;0;4.3355;0.088391;1898.8;1220.8;4.8427;0.39316;18971168;0;85.095;0.59774;0.59785;0.33134;0.17992;0.086487;0.073941;0.35764;4.7309e-4;0;0;0;0;4.2936e-4;0.011986;140;153.94;-81.115;0.29491;NaN;5.7991;854.55;334.81;0.042472;0.35781
