# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
1.1572;73.491;135.06;132.52;143.13;139.19;-26.227;-0.0012508;26.227;-180;47.382;42.569;52;20;9.8119;0.61313;0;-6.4125;0.0020807;15055;3406;6.5515;0.093915;1894.3;1317.1;4.1231;0.41841;22615409;2347.9;112.87;0.60165;0.60234;0.33065;0.18287;0.088132;0.18783;0.77667;-4.2925e-4;0;0;0;0;-0.0019746;0.013958;140;153.94;72.452;180;NaN;13.872;992.9;339.71;0.022447;0.029192
1.1797;76.556;138.03;132.81;146.25;139.25;-27.301;-0.0013525;27.301;-180;48.328;41.85;52;20;9.8119;0.71488;0;-1.9094;0.0020834;15018;3368.6;6.537;0.093888;1893.2;1315.7;4.1246;0.42767;2.311e7;2349.7;118.25;0.60327;0.6042;0.33038;0.18412;0.08876;0.21977;0.90659;-4.0378e-4;0;0;0;0;-1.6758e-4;0.014258;140;153.94;72.547;180;NaN;13.852;992.54;339.69;0.018373;0.029624
1.198;79.114;140.48;132.86;148.81;139.27;-28.196;-0.001439;28.196;-180;49.096;41.76;52;20;9.8119;0.71462;0;2.2092;0.0017478;14996;3346.4;6.5284;0.093872;1893.4;1314.9;4.1322;0.43525;23513957;2351.4;122.71;0.60461;0.60554;0.33016;0.18516;0.089286;0.21994;0.90814;1.5226e-5;0;0;0;0;2.1661e-4;0.014504;140;153.94;72.544;180;NaN;13.836;992.24;339.68;0.01769;0.030063
1.2157;81.62;142.82;132.75;151.27;139.29;-29.071;-0.0015249;29.071;-180;49.837;42.162;52;20;9.8119;0.63854;3.1904e-7;6.0998;5.4598e-4;14976;3326.8;6.5207;0.093857;1894.7;1314.2;4.1466;0.44254;23902332;2353.1;127.05;0.60591;0.60666;0.32995;0.18616;0.089799;0.19643;0.81272;3.5595e-4;0;0;0;0;0.0015974;0.014741;140;153.94;72.47;180;NaN;13.819;991.95;339.67;0.019104;0.03053
1.2348;84.373;145.36;132.47;153.93;139.3;-30.031;-0.0016205;30.031;-180;50.651;43.089;52;20;9.8119;0.48807;4.6988e-7;9.7249;0.0012751;14956;3306.7;6.5129;0.093843;1897.1;1313.5;4.1688;0.45041;24321460;2355.1;131.81;0.60733;0.60777;0.32971;0.18725;0.090363;0.14985;0.62039;-4.992e-4;0;0;0;0;0.0039199;0.014998;140;153.94;72.318;180;NaN;13.802;991.63;339.66;0.024139;0.030988
1.259;87.92;148.55;131.92;157.29;139.31;-31.266;-0.001746;31.266;-180;51.711;44.758;52;20;9.8119;0.24385;0;12.772;0.0058897;14932;3283.2;6.5037;0.093826;1900.9;1312.6;4.2021;0.4604;24853037;2357.8;138;0.60915;0.60927;0.32941;0.18866;0.091093;0.074605;0.30694;3.8445e-4;0;0;0;0;0.0064716;0.015323;140;153.94;72.042;180;NaN;13.779;991.21;339.65;0.036208;0.031461
1.2952;93.385;153.31;130.91;162.34;139.3;-33.168;-0.0019447;33.168;-180;53.383;47.627;52;20;9.8119;0.12945;0;-13.429;0.011752;14900;3250.3;6.4908;0.093802;1903.1;1311.4;4.2261;0.4755;25655413;2361.8;147.76;0.61196;0.612;0.32893;0.19081;0.092227;0.03961;0.17414;3.7707e-5;0;0;0;0;-0.0067086;0.015815;140;153.94;71.554;-179.99;NaN;13.743;990.57;339.63;0.05;0.031916
1.3452;101.21;159.82;129.58;169.3;139.3;-35.899;-0.0022437;35.899;-180;55.862;51.115;52;19.999;9.8119;0.55622;4.7173e-6;-5.7229;0.003846;14853;3203.3;6.4723;0.093768;1897.8;1309.7;4.2008;0.49598;26741673;2364.8;161.79;0.61587;0.61645;0.32826;0.19379;0.093824;0.17235;0.7248;1.3731e-4;0;0;0;0;-0.00112;0.016502;140;153.94;71.042;-179.99;NaN;13.692;989.65;339.6;0.016967;0.032377
1.3621;103.94;162.02;129.52;171.66;139.34;-36.854;-0.0023527;36.854;-180;56.733;51.39;52;19.999;9.8118;0.55993;4.821e-6;-1.5686;0.0038634;14816;3166.9;6.4579;0.093741;1898;1308.3;4.2121;0.50299;27112938;2366.3;166.71;0.61724;0.61783;0.32802;0.19483;0.094386;0.17373;0.73176;4.7172e-4;0;0;0;0;-8.1818e-5;0.016737;140;153.94;70.98;-179.99;NaN;13.674;989.33;339.59;0.01631;0.032838
1.3784;106.6;164.13;129.59;173.93;139.29;-37.786;-0.0024613;37.786;-180;57.569;51.059;52;19.999;9.8118;0.48987;5.0082e-6;2.2762;0.0037985;14798;3148.8;6.4507;0.093728;1899.3;1307.6;4.2259;0.50975;27471051;2367.9;171.5;0.61857;0.61902;0.32779;0.19584;0.094936;0.15196;0.64222;-1.677e-5;0;0;0;0;1.6775e-4;0.016962;140;153.94;70.986;-179.99;NaN;13.657;989.02;339.58;0.018079;0.033306
1.3965;109.59;166.48;129.84;176.45;139.19;-38.835;-0.0025862;38.835;-180;58.485;50.148;52;19.999;9.8118;0.35034;5.0117e-6;5.7999;0.0046108;14779;3130;6.4432;0.093715;1901.6;1306.9;4.2473;0.51725;27867664;2369.9;176.88;0.62005;0.62029;0.32753;0.19696;0.095554;0.10851;0.45996;2.9642e-4;0;0;0;0;0.0010578;0.017211;140;153.94;71.061;-179.99;NaN;13.638;988.67;339.56;0.024497;0.03376
1.421;113.71;169.66;130.42;179.86;139.02;-40.283;-0.002763;40.283;-180;59.69;48.142;52;19.999;9.8118;0.076141;5.2464e-6;8.3235;0.010292;14756;3106.8;6.434;0.093698;1905.9;1306.1;4.2849;0.52747;28408033;2372.7;184.39;0.6221;0.62212;0.32718;0.19852;0.096411;0.023495;0.098974;-1.0683e-4;0;0;0;0;0.0020953;0.017547;140;153.94;71.24;-179.99;NaN;13.611;988.19;339.55;0.036745;0.034248
1.4578;120.03;174.47;131.23;184.96;138.77;-42.508;-0.0030439;42.508;-180;61.4;45.139;52;19.999;9.8118;0.28776;5.643e-6;-5.9186;6.3478e-4;14723;3073.5;6.4206;0.093674;1903.8;1304.8;4.2786;0.54273;29213145;2375.6;196.09;0.62522;0.62538;0.32663;0.20087;0.097721;0.089462;0.38409;3.4439e-4;0;0;0;0;-0.0010008;0.018045;140;153.94;71.521;-179.99;NaN;13.57;987.44;339.52;0.026585;0.034683
1.4844;124.72;177.96;131.39;188.65;138.67;-44.156;-0.0032579;44.156;-180;62.587;44.34;52;19.999;9.8118;0.35559;4.6468e-6;-1.1942;-0.0013198;14688;3039;6.4068;0.093649;1903.6;1303.5;4.2861;0.55353;29781837;2377.7;204.61;0.62746;0.6277;0.32623;0.20256;0.098671;0.11095;0.47547;2.5855e-4;0;0;0;0;-3.9174e-5;0.018403;140;153.94;71.618;-179.99;NaN;13.539;986.89;339.5;0.020613;0.035112
1.505;128.41;180.67;131.22;191.51;138.58;-45.455;-0.0034299;45.455;-180;63.502;44.576;52;19.999;9.8118;0.31152;4.4793e-6;2.7191;-0.0027419;14663;3013.3;6.3965;0.09363;1904.7;1302.5;4.3015;0.56188;30221215;2379.7;211.31;0.62921;0.6294;0.32591;0.20388;0.099419;0.097281;0.41827;-1.4267e-4;0;0;0;0;1.9712e-4;0.018681;140;153.94;71.602;-179.99;NaN;13.515;986.46;339.49;0.022714;0.035565
1.5277;132.55;183.65;130.71;194.65;138.48;-46.909;-0.0036257;46.909;-180;64.526;45.705;52;19.999;9.8118;0.17052;4.2966e-6;5.935;-0.0013022;14639;2989.7;6.3869;0.093613;1907.4;1301.6;4.3268;0.57103;30701818;2382.3;218.77;0.63116;0.63121;0.32557;0.20534;0.10025;0.053199;0.22888;3.3829e-4;0;0;0;0;9.0939e-4;0.018987;140;153.94;71.5;-179.99;NaN;13.488;985.98;339.47;0.034071;0.036016
1.5617;138.88;188.08;129.67;199.37;138.31;-49.135;-0.0039324;49.135;-180;66.124;48.114;52;19.999;9.8117;0.098823;3.9472e-6;-6.6313;0.0039115;14608;2958.8;6.3744;0.09359;1909.5;1300.5;4.35;0.58473;3.142e7;2386.1;230.27;0.63411;0.63413;0.32503;0.20755;0.10152;0.030879;0.13505;4.3504e-4;0;0;0;0;-0.0010829;0.019448;140;153.94;71.271;-179.99;NaN;13.447;985.23;339.45;0.05;0.036478
1.6117;148.45;194.54;128.7;206.27;137.98;-52.503;-0.0044136;52.503;-180;68.59;49.751;52;19.999;9.8117;0.26256;2.4596e-6;0.61898;0.0010135;14562;2913;6.3558;0.093557;1908.9;1298.7;4.3583;0.60486;32474313;2389.5;247.89;0.63854;0.63867;0.32423;0.21087;0.10344;0.082705;0.36069;-1.6524e-4;0;0;0;0;8.819e-6;0.02013;140;153.94;71.107;-179.99;NaN;13.385;984.11;339.41;0.02264;0.036935
1.6344;152.89;197.45;128.89;209.4;137.84;-54.068;-0.0046441;54.068;-180;69.708;48.859;52;19.999;9.8117;0.16622;2.233e-6;4.0357;0.0026227;14523;2873.4;6.3397;0.093528;1911.1;1297.2;4.3849;0.61411;32957592;2392;256.19;0.64061;0.64066;0.32385;0.21241;0.10435;0.052369;0.22886;3.6338e-4;0;0;0;0;3.6373e-4;0.020438;140;153.94;71.162;-179.99;NaN;13.356;983.59;339.39;0.03396;0.037402
1.6683;159.67;201.84;129.3;214.07;137.47;-56.463;-0.0050045;56.463;-179.99;71.33;46.665;52;19.999;9.8117;0.035391;1.1094e-6;-5.5109;1.5688e-4;14492;2842.6;6.327;0.093506;1914.2;1296;4.416;0.62789;33676766;2394.7;268.88;0.64374;0.64374;0.32327;0.21474;0.10572;0.011158;0.050014;9.8643e-5;0;0;0;0;-6.4889e-4;0.020897;140;153.94;71.337;-179.99;NaN;13.312;982.8;339.37;0.05;0.037868
1.7183;169.92;208.31;124.7;220.93;131.9;-60.087;-0.0055686;60.087;-179.99;73.599;42.987;52;19.999;9.8116;0.19779;1.7482e-6;-0.24979;0.0017486;14446;2796.9;6.3082;0.093473;1914;1294.2;4.4271;0.6481;34728390;2363.7;288.23;0.64841;0.64849;0.3224;0.21822;0.10779;0.062891;0.27851;-1.7899e-4;0;0;0;0;-1.2516e-6;0.021566;140;153.94;71.499;-179.99;NaN;13.246;981.59;339.33;0.025413;0.038363
1.7438;175.25;211.53;121.58;224.33;128.75;-61.971;-0.0058703;61.971;-179.99;74.711;42.361;52;19.999;9.8116;0.16235;1.3487e-6;3.625;0.0017387;14405;2755.9;6.2913;0.093443;1915.6;1292.6;4.4499;0.65818;35251881;2262.1;298.16;0.65079;0.65085;0.32196;0.21998;0.10885;0.051723;0.22996;4.6273e-4;0;0;0;0;2.556e-4;0.021898;140;153.94;71.455;-179.99;NaN;13.211;980.97;339.3;0.02978;0.038805
1.7735;181.61;215.1;107.2;228.12;114.17;-64.215;-0.0062362;64.215;-179.99;75.979;39.283;52;19.999;9.8116;0.030411;7.7733e-7;6.1426;0.028745;14376;2726.6;6.2791;0.093422;1918.7;1291.4;4.4803;0.66942;35833228;2077.5;309.44;0.65347;0.65348;0.32146;0.22197;0.11005;0.0096922;0.04296;4.6515e-4;0;0;0;0;7.0961e-4;0.022268;140;153.94;71.302;-179.99;NaN;13.17;980.22;339.28;0.04467;0.039241
1.8182;191.32;219.84;102.89;233.19;110.47;-67.649;-0.006809;67.649;-179.99;77.782;40.228;52;19.999;9.8116;0.13347;4.655e-7;-3.3363;0.0092323;14340;2690.4;6.2641;0.093396;1919;1290;4.4926;0.68453;3.661e7;2045.5;325.01;0.65713;0.65717;0.32077;0.22467;0.11169;0.04281;0.19249;2.0455e-4;0;0;0;0;-2.0024e-4;0.022768;140;153.94;71.071;-179.99;NaN;13.106;979.08;339.24;0.032812;0.039676
1.851;198.59;223.22;100.98;236.82;108.41;-70.223;-0.0072494;70.223;-179.99;79.106;39.435;52;19.999;9.8116;0.10976;0;0.67235;0.0073365;14304;2654.7;6.2491;0.09337;1920.6;1288.6;4.5144;0.69538;37165484;2016.1;336.46;0.6598;0.65982;0.32027;0.22664;0.11289;0.035297;0.15929;-1.037e-4;0;0;0;0;7.8819e-6;0.023127;140;153.94;71.029;-179.99;NaN;13.059;978.23;339.21;0.038366;0.040107
1.8894;207.23;227.09;98.595;240.96;105.32;-73.286;-0.0077891;73.286;-179.99;80.589;37.038;52;19.999;9.8115;0.0063292;9.2756e-7;-2.7054;0.064184;14271;2621.9;6.2354;0.093346;1923.5;1287.2;4.5449;0.70767;37792422;1979.6;349.69;0.66285;0.66285;0.31969;0.22889;0.11427;0.0020386;0.0093231;-3.6204e-4;0;0;0;0;-1.2325e-4;0.023536;140;153.94;71.108;-179.99;NaN;13.003;977.22;339.18;0.05;0.040572
1.9394;218.71;232;95.16;246.2;101.16;-77.361;-0.0085307;77.361;-179.99;82.385;34.327;52;19.999;9.8115;0.11454;5.221e-6;1.3225;4.8741e-4;14230;2581.1;6.2182;0.093316;1924;1285.6;4.56;0.72335;3.859e7;1945.1;367.05;0.66681;0.66684;0.31893;0.23181;0.11607;0.03715;0.16917;-4.9844e-4;0;0;0;0;2.8196e-5;0.02405;140;153.94;71.155;-179.99;NaN;12.928;975.87;339.13;0.033301;0.040997
1.9727;226.48;235.17;93.079;249.57;99.419;-80.124;-0.0090448;80.124;-179.99;83.545;34.937;52;19.999;9.8115;0.029425;4.5771e-6;4.2709;0.027619;14192;2542.7;6.2019;0.093288;1926.5;1284;4.5889;0.73338;39096780;1916.2;378.38;0.66938;0.66938;0.31844;0.2337;0.11725;0.009558;0.043793;-1.6613e-4;0;0;0;0;2.8612e-4;0.024381;140;153.94;71.053;-179.99;NaN;12.878;974.96;339.1;0.049951;0.041424
2.0226;238.35;239.77;89.663;254.51;96.655;-84.342;-0.0098448;84.342;-179.99;85.343;36.093;52;19.999;9.8114;0.11317;8.4474e-6;-1.0452;0.010171;14155;2505.7;6.1862;0.093261;1927.3;1282.5;4.6052;0.74788;39826927;1897.1;395.15;0.67314;0.67317;0.31772;0.23646;0.11897;0.036995;0.17023;1.7731e-4;0;0;0;0;-1.6481e-5;0.02487;140;153.94;70.898;-179.99;NaN;12.801;973.57;339.06;0.030873;0.041866
2.0535;245.79;242.55;88.727;257.49;95.467;-86.994;-0.010359;86.994;-179.99;86.456;35.234;52;19.999;9.8114;0.07778;8.6048e-6;2.7396;0.0072619;14120;2471;6.1714;0.093236;1929;1281.1;4.6274;0.75662;40264837;1879.9;405.44;0.67544;0.67545;0.31727;0.23814;0.12003;0.025483;0.11778;4.6909e-4;0;0;0;0;1.1066e-4;0.025167;140;153.94;70.928;-179.99;NaN;12.752;972.69;339.03;0.043532;0.042306
2.097;256.44;246.41;87.231;261.63;92.939;-90.789;-0.011113;90.789;-179.99;87.925;32.068;52;19.999;9.8114;0.081991;8.1485e-6;-2.0903;-0.0024182;14089;2439.4;6.1579;0.093213;1930.6;1279.8;4.6485;0.76889;40878014;1860.7;420.18;0.6787;0.67871;0.31664;0.24053;0.12153;0.026978;0.1251;4.3041e-4;0;0;0;0;-6.2396e-5;0.025574;140;153.94;71.059;-179.99;NaN;12.683;971.45;338.98;0.039649;0.042731
2.1367;266.27;249.86;85.379;265.3;91.01;-94.301;-0.01183;94.301;-179.99;89.187;31.517;52;19.999;9.8113;0.075644;8.699e-6;2.5298;-0.014764;14053;2404.2;6.1428;0.093188;1932.2;1278.4;4.6705;0.77979;4.142e7;1842;433.52;0.68163;0.68164;0.31607;0.24267;0.12288;0.024983;0.1161;3.0517e-4;0;0;0;0;8.8873e-5;0.025935;140;153.94;71.045;-179.99;NaN;12.619;970.29;338.95;0.041483;0.043164
2.1782;276.71;253.38;82.771;269.06;88.915;-98.028;-0.012616;98.028;-179.99;90.528;32.478;52;19.999;9.8113;0.024497;6.8898e-6;-3.5734;-0.04027;14019;2369.8;6.1279;0.093163;1934.6;1276.9;4.6974;0.79107;41979193;1820.9;447.59;0.68469;0.68469;0.31548;0.24491;0.1243;0.0081154;0.038147;3.5853e-4;0;0;0;0;-1.7235e-4;0.026306;140;153.94;70.901;-179.99;NaN;12.551;969.07;338.91;0.05;0.043596
2.2282;289.48;257.48;79.981;273.48;86.222;-102.6;-0.013611;102.6;-179.99;92.167;32.207;52;19.999;9.8113;0.054949;5.8228e-6;-0.22158;-6.5661e-4;13980;2331;6.1111;0.093135;1936.1;1275.3;4.7199;0.80431;42631351;1797.8;464.43;0.68833;0.68834;0.31477;0.24756;0.126;0.018305;0.086003;-2.0463e-4;0;0;0;0;-6.4124e-7;0.026745;140;153.94;70.81;-179.99;NaN;12.468;967.57;338.85;0.05;0.044021
2.2782;302.46;261.48;78.002;277.77;83.625;-107.24;-0.014651;107.24;-179.99;93.739;30.148;52;19.998;9.8112;0.020908;6.4323e-6;-0.68344;-0.0053253;13938;2288.6;6.0927;0.093104;1938.5;1273.5;4.7497;0.81709;43257339;1774.8;481.03;0.6919;0.6919;0.31407;0.25016;0.12766;0.0069946;0.033479;9.1753e-6;0;0;0;0;-5.9127e-6;0.02717;140;153.94;70.848;-179.99;NaN;12.384;966.05;338.8;0.05;0.044503
2.3282;315.63;265.37;75.824;281.94;81.163;-111.97;-0.015734;111.97;-179.99;95.228;28.95;52;19.998;9.8112;0.047451;8.6891e-6;1.9903;-0.0069916;13896;2246.7;6.0744;0.093073;1940.1;1271.8;4.7734;0.82968;4.387e7;1753.6;497.72;0.69545;0.69545;0.31337;0.25275;0.12933;0.015962;0.076285;3.2081e-4;0;0;0;0;4.865e-5;0.027581;140;153.94;70.813;-179.99;NaN;12.298;964.5;338.75;0.05;0.044976
2.3782;328.99;269.13;72.93;285.97;78.814;-116.77;-0.016862;116.77;-179.99;96.708;29.881;52;19.998;9.8112;0.043475;7.2905e-6;-2.5215;-0.0018279;13856;2206.6;6.0568;0.093044;1942;1270.1;4.7995;0.84186;44459429;1732.8;514.16;0.69893;0.69893;0.31269;0.25528;0.13096;0.014697;0.070881;-3.8198e-4;0;0;0;0;-7.5861e-5;0.027982;140;153.94;70.664;-179.99;NaN;12.212;962.94;338.7;0.05;0.045458
2.4282;342.54;272.75;70.831;289.89;76.369;-121.64;-0.018044;121.64;-179.99;98.195;28.549;52;19.998;9.8111;0.010697;8.3927e-6;0.72421;0.020139;13817;2167.5;6.0395;0.093016;1944.3;1268.4;4.8278;0.85359;45022170;1712;530.26;0.70231;0.70232;0.31202;0.25774;0.13256;0.0036316;0.017349;-4.4452e-4;0;0;0;0;6.0894e-6;0.028373;140;153.94;70.651;-179.98;NaN;12.123;961.35;338.65;0.05;0.045931
2.4782;356.27;276.29;68.785;293.69;73.916;-126.58;-0.019283;126.58;-179.99;99.588;27.06;52;19.998;9.8111;0.027927;1.4308e-5;1.0414;0.020118;13778;2128.4;6.0222;0.092988;1945.9;1266.7;4.8512;0.86501;45566628;1691.2;546.22;0.70565;0.70565;0.31136;0.26016;0.13413;0.0095319;0.046141;2.2561e-4;0;0;0;0;1.2266e-5;0.028749;140;153.94;70.647;-179.99;NaN;12.034;959.74;338.59;0.05;0.046406
2.5282;370.17;279.7;66.236;297.36;71.529;-131.6;-0.02056;131.6;-179.99;100.96;27.004;52;19.998;9.811;0.0068844;1.6075e-5;-1.6295;0.027091;13739;2089.3;6.0047;0.092959;1948;1265;4.8781;0.87611;46091740;1670.4;561.97;0.70893;0.70893;0.31071;0.26254;0.13568;0.0023604;0.011884;4.6021e-4;0;0;0;0;-2.9281e-5;0.029115;140;153.94;70.562;-179.99;NaN;11.944;958.11;338.54;0.05;0.046806
2.5782;384.23;282.99;63.902;300.92;69.129;-136.68;-0.021882;136.68;-179.99;102.31;26.368;52;19.998;9.811;0.011934;1.459e-5;-0.60951;3.9867e-4;13699;2050.2;5.9873;0.092931;1949.7;1263.3;4.9023;0.88682;46593968;1649.6;577.39;0.71213;0.71213;0.31007;0.26486;0.1372;0.0041124;0.02049;1.7339e-4;0;0;0;0;-3.9998e-6;0.029469;140;153.94;70.511;-179.98;NaN;11.852;956.46;338.48;0.05;0.047204
2.6282;398.46;286.18;61.809;304.35;66.738;-141.83;-0.023254;141.83;-179.99;103.61;25.171;52;19.998;9.8109;0.010198;1.5905e-5;0.64965;0.0087919;13660;2011;5.9697;0.092902;1951.4;1261.6;4.927;0.89718;47075425;1629.3;592.51;0.71525;0.71525;0.30945;0.26711;0.13868;0.0035312;0.017886;4.0545e-4;0;0;0;0;4.4412e-6;0.029812;140;153.94;70.49;-179.98;NaN;11.76;954.79;338.43;0.05;0.047608
2.6782;412.85;289.24;59.329;307.67;64.388;-147.04;-0.024674;147.04;-179.99;104.87;25.016;52;19.998;9.8109;0.018481;1.7362e-5;-0.80027;0.0063369;13622;1973;5.9525;0.092875;1953;1260;4.95;0.90709;47534810;1609.9;608.52;0.71984;0.71984;0.30811;0.27161;0.14012;0.0064311;0.031442;-2.1572e-5;0;0;0;0;-6.595e-6;0.030143;140;153.94;70.437;-179.98;NaN;11.666;953.17;338.37;0.05;0.048534
2.7282;427.38;292.2;57.408;310.86;61.898;-152.31;-0.026133;152.31;-179.99;106.1;23.145;52;19.998;9.8109;0.032332;1.4525e-5;0.41742;-0.014781;13586;1936.3;5.9359;0.092848;1954.4;1258.3;4.9719;0.91677;47980959;1590.5;624.95;0.72498;0.72498;0.30652;0.27693;0.14153;0.011307;0.056007;-7.6995e-5;0;0;0;0;1.7572e-6;0.030462;140;153.94;70.439;-179.98;NaN;11.572;951.55;338.31;0.05;0.049136
2.7782;442.07;295.04;54.64;313.93;59.554;-157.65;-0.027655;157.65;-179.99;107.27;23.688;52;19.998;9.8108;0.026179;1.2929e-5;-1.7705;0.012993;13549;1899.8;5.9193;0.092822;1956.1;1256.7;4.9952;0.92611;48406743;1571.1;641.01;0.72996;0.72996;0.30498;0.28206;0.14291;0.0091964;0.046277;8.7161e-5;0;0;0;0;-3.0991e-5;0.030769;140;153.94;70.335;-179.98;NaN;11.477;949.91;338.25;0.05;0.049599
2.8282;456.88;297.75;52.603;316.88;57.128;-163.04;-0.02921;163.04;-179.99;108.44;22.283;52;19.998;9.8108;0.0019069;9.1396e-6;-0.15205;-0.0057181;13513;1863.4;5.9026;0.092795;1957.9;1255.1;5.0198;0.93497;48805756;1551.7;656.44;0.73471;0.73471;0.30352;0.28695;0.14424;6.7249e-4;0.0034103;-4.1326e-4;0;0;0;0;-2.2432e-7;0.031066;140;153.94;70.333;-179.98;NaN;11.38;948.25;338.2;0.05;0.050076
2.8782;471.84;300.37;50.587;319.72;54.821;-168.49;-0.030819;168.49;-179.99;109.54;21.126;52;19.998;9.8107;0.02044;1.9504e-5;1.2418;0.0019884;13476;1826.9;5.8859;0.092769;1959;1253.5;5.0399;0.94362;49192449;1533.7;671.72;0.73939;0.73939;0.3021;0.29175;0.14554;0.0072411;0.036718;7.9528e-6;0;0;0;0;1.4693e-5;0.031349;140;153.94;70.304;-179.98;NaN;11.283;946.58;338.14;0.05;0.050604
2.9282;486.92;302.87;48.195;322.43;52.824;-173.99;-0.032472;173.99;-179.99;110.61;21.623;52;19.997;9.8107;0.028243;1.8362e-5;-0.98413;-0.0028636;13441;1791.3;5.8695;0.092743;1960.3;1251.9;5.0603;0.95189;49556754;1518.3;686.53;0.74396;0.74396;0.30074;0.29642;0.1468;0.010047;0.05122;-4.779e-4;0;0;0;0;-9.0725e-6;0.031623;140;153.94;70.215;-179.98;NaN;11.185;944.9;338.08;0.05;0.051171
2.9782;502.12;305.27;46.729;325.05;50.639;-179.55;-0.034179;179.55;-179.99;111.66;19.512;52;19.997;9.8106;0.031698;2.0849e-5;0.71382;0.0058629;13406;1756.7;5.8535;0.092718;1961.5;1250.3;5.0805;0.95991;49906786;1502.8;701.33;0.74869;0.7487;0.29942;0.30125;0.14803;0.011319;0.057384;3.2261e-4;0;0;0;0;4.6953e-6;0.031886;140;153.94;70.224;-179.98;NaN;11.086;943.2;338.02;0.05;0.051964
3.0282;517.44;307.57;44.159;327.56;48.711;-185.16;-0.035934;185.16;-179.99;112.66;20.559;52;19.997;9.8106;0.037632;3.2051e-5;-0.99644;0.012429;13372;1722.3;5.8374;0.092693;1962.7;1248.7;5.0998;0.96754;50235036;1488.3;715.53;0.75322;0.75323;0.29816;0.30585;0.14921;0.013486;0.069093;4.4548e-5;0;0;0;0;-9.0087e-6;0.032139;140;153.94;70.119;-179.98;NaN;10.987;941.49;337.96;0.04435;0.052497
3.0725;531.13;309.53;42.822;329.7;46.956;-190.17;-0.037518;190.17;-179.99;113.55;19.265;52;19.997;9.8105;0.0088357;4.2811e-5;1.1544;0.056428;13339;1689.8;5.8223;0.092669;1964.1;1247.2;5.1202;0.97382;50498937;1473.7;727.25;0.75696;0.75696;0.29713;0.30965;0.15019;0.0031737;0.016368;7.6765e-5;0;0;0;0;1.194e-5;0.032356;140;153.94;70.152;-179.98;NaN;10.898;939.96;337.9;0.05;0.052986
3.1225;546.66;311.66;41.042;332.02;44.85;-195.88;-0.039364;195.88;-179.99;114.49;18.085;52;19.997;9.8105;0.0092039;4.8842e-5;-0.17199;-0.013039;13307;1657.3;5.8071;0.092646;1965.1;1245.7;5.1383;0.98057;50778336;1457.9;739.93;0.761;0.761;0.29601;0.31373;0.15125;0.0033157;0.017239;-7.3034e-5;0;0;0;0;-2.6149e-7;0.03259;140;153.94;70.191;-179.98;NaN;10.797;938.22;337.84;0.05;0.053439
3.1725;562.29;313.69;38.95;334.24;42.767;-201.62;-0.041245;201.62;-179.99;115.4;17.661;52;19.997;9.8104;0.0024915;4.8991e-5;0.22386;-0.011558;13273;1623.5;5.7911;0.092621;1966.2;1244.2;5.1572;0.98708;51043859;1440.3;752.23;0.76491;0.76491;0.29494;0.31769;0.15228;8.9993e-4;0.0043166;4.9348e-5;0;0;0;0;4.3731e-7;0.032815;140;153.94;70.188;-179.98;NaN;10.695;936.48;337.78;0.05;0.054033
3.2225;578.02;315.62;37.043;336.35;40.655;-207.41;-0.043172;207.41;-179.99;116.27;16.753;52;19.997;9.8104;0.0047985;4.8472e-5;-0.074553;-0.0081583;13240;1590.6;5.7756;0.092597;1967.1;1242.6;5.1745;0.99331;51293401;1422.6;764.06;0.76866;0.76866;0.29392;0.32148;0.15327;0.0017377;0.0087366;-2.0411e-4;0;0;0;0;-4.7916e-8;0.033029;140;153.94;70.201;-179.98;NaN;10.593;934.72;337.72;0.05;0.054558
3.2725;593.85;317.46;35.131;338.37;38.558;-213.25;-0.045141;213.25;-179.99;117.1;15.891;52;19.997;9.8103;0.010837;4.8463e-5;0.26142;0.004884;13207;1558.1;5.7602;0.092574;1967.9;1241.1;5.191;0.99935;51531519;1404.9;775.57;0.77231;0.77231;0.29292;0.32516;0.15423;0.0039342;0.020097;4.005e-4;0;0;0;0;5.8226e-7;0.033233;140;153.94;70.195;-179.98;NaN;10.49;932.95;337.66;0.05;0.055009
